"week","year","spain","france","italy","poland","age","gender"
10,2020,-59.5999999999999,-104.8,-9.40000000000009,-150.2,"85-89","F"
10,2021,-168.6,-129.8,7.59999999999991,48.8,"85-89","F"
11,2020,106.4,-46,474.2,-56,"85-89","F"
11,2021,-90.6,-44,13.2,129,"85-89","F"
12,2020,482.6,169,811,-16.2,"85-89","F"
12,2021,-96.4,-6,185,292.8,"85-89","F"
13,2020,1280,343.2,1149.4,-58.8,"85-89","F"
13,2021,-20,49.2,129.4,312.2,"85-89","F"
14,2020,1631.4,886.4,1011,-100.4,"85-89","F"
14,2021,-7.60000000000002,39.4000000000001,4,331.6,"85-89","F"
15,2020,1403.4,640.8,890.8,-12.6,"85-89","F"
15,2021,-14.6,31.8,98.8,310.4,"85-89","F"
16,2020,888.2,489.8,753.6,24.4,"85-89","F"
16,2021,3.20000000000005,114.8,94.5999999999999,262.4,"85-89","F"
17,2020,398.6,102.2,434,-29.8,"85-89","F"
17,2021,15.6,30.2,54,214.2,"85-89","F"
18,2020,237.2,11.4000000000001,226,-12.6,"85-89","F"
18,2021,13.2,47.4000000000001,35,146.4,"85-89","F"
19,2020,174.4,-20.4000000000001,44.4000000000001,-22.2,"85-89","F"
19,2021,9.39999999999998,23.5999999999999,-118.6,199.8,"85-89","F"
20,2020,4,-145.2,57.4000000000001,-29.4,"85-89","F"
20,2021,-90,-53.2,-73.5999999999999,79.6,"85-89","F"
21,2020,2.79999999999995,10.5999999999999,-11.4000000000001,-11.2,"85-89","F"
21,2021,-36.2,-21.4000000000001,-18.4000000000001,28.8,"85-89","F"
22,2020,6.79999999999995,-115.6,-52.5999999999999,1.39999999999998,"85-89","F"
22,2021,-23.2,-105.6,56.4000000000001,71.4,"85-89","F"
23,2020,-99.6,-50.2,-77,65.8,"85-89","F"
23,2021,77.4,-80.2,-64,88.8,"85-89","F"
24,2020,-112.8,-59.8,-97.4000000000001,-6.39999999999998,"85-89","F"
24,2021,46.2,37.2,-32.4000000000001,35.6,"85-89","F"
25,2020,-54.6,-88,17.2,-10.4,"85-89","F"
25,2021,-52.6,-183,80.2,45.6,"85-89","F"
26,2020,-37.4,34,134.2,-12.4,"85-89","F"
26,2021,-7.39999999999998,-91,124.2,-18.4,"85-89","F"
27,2020,11.8,-139.4,151.2,54.4,"85-89","F"
27,2021,-52.2,-154.4,-46.8,31.4,"85-89","F"
28,2020,14.4,-29.8,-71.2,-29.4,"85-89","F"
28,2021,-21.6,-53.8,-207.2,49.6,"85-89","F"
29,2020,-17.4,-75.8,-61.5999999999999,-35.8,"85-89","F"
29,2021,75.6,64.2,-41.5999999999999,-25.8,"85-89","F"
30,2020,62.2,-60,-177.8,-21.4,"85-89","F"
30,2021,84.2,-118,-45.8,50.6,"85-89","F"
31,2020,180.8,-28,49.2,-13.8,"85-89","F"
31,2021,101.8,-52,NA,-31.8,"85-89","F"
32,2020,129.2,-53.2,-152.8,37,"85-89","F"
32,2021,225.2,89.8,NA,24,"85-89","F"
33,2020,139,112.2,191,14.6,"85-89","F"
33,2021,165,4.20000000000005,NA,29.6,"85-89","F"
34,2020,125.8,-63.8,98,69.4,"85-89","F"
34,2021,158.8,-67.8,NA,32.4,"85-89","F"
35,2020,102.4,-124,123,-17.2,"85-89","F"
35,2021,38.4,-39,NA,-58.2,"85-89","F"
36,2020,125,-1.79999999999995,7.79999999999995,-2.20000000000005,"85-89","F"
36,2021,205,10.2,NA,2.79999999999995,"85-89","F"
37,2020,182.2,7,36.5999999999999,44.2,"85-89","F"
37,2021,77.2,-86,NA,NA,"85-89","F"
38,2020,178.8,56,60,72,"85-89","F"
38,2021,-95.2,NA,NA,NA,"85-89","F"
39,2020,69,-73.4000000000001,-2.20000000000005,63.4,"85-89","F"
40,2020,128.2,16.4000000000001,43.8,61.2,"85-89","F"
41,2020,191.8,-61.8,24.5999999999999,139.8,"85-89","F"
42,2020,101.2,80.8,64.4000000000001,196.8,"85-89","F"
43,2020,193,211.2,288.8,464.4,"85-89","F"
44,2020,244.4,444.8,420.8,708.6,"85-89","F"
45,2020,284,401,569.4,822.4,"85-89","F"
46,2020,277.8,423.6,722.8,744.4,"85-89","F"
47,2020,238.6,408.8,742.8,639,"85-89","F"
48,2020,131,289,646,546.8,"85-89","F"
49,2020,85.6,262.6,588,467.8,"85-89","F"
50,2020,83,232.2,476.6,345,"85-89","F"
51,2020,0.799999999999955,87.8,377.2,271.4,"85-89","F"
52,2020,-116.6,59.4000000000001,109.8,278,"85-89","F"
53,2020,10,222,274,324,"85-89","F"
1,2020,-39.8,-81.4000000000001,-31.5999999999999,112.8,"90","M"
1,2021,148.2,344.6,96.4000000000001,127.8,"90","M"
2,2020,-46.2,83,-74.5999999999999,95,"90","M"
2,2021,344.8,232,118.4,195,"90","M"
3,2020,-17.4,54,-71.4000000000001,86,"90","M"
3,2021,328.6,390,193.6,123,"90","M"
4,2020,52.8,-49.2,2.40000000000009,86.8,"90","M"
4,2021,359.8,343.8,186.4,146.8,"90","M"
5,2020,75,9.59999999999991,17.8,97.6,"90","M"
5,2021,232,311.6,135.8,89.6,"90","M"
6,2020,28.2,29.2,46.5999999999999,125.8,"90","M"
6,2021,133.2,216.2,30.5999999999999,84.8,"90","M"
7,2020,-22.8,34.8,35.2,120,"90","M"
7,2021,85.2,310.8,84.2,70,"90","M"
8,2020,-53,-14.8,42.5999999999999,87.8,"90","M"
8,2021,24,194.2,79.5999999999999,53.8,"90","M"
9,2020,76,-81,70.2,101.2,"90","M"
9,2021,35,54,86.2,115.2,"90","M"
10,2020,43,-31.2,135.2,91.2,"90","M"
10,2021,-18,161.8,174.2,98.2,"90","M"
11,2020,225.2,152.8,420.4,133.4,"90","M"
11,2021,49.2,157.8,256.4,139.4,"90","M"
12,2020,511.8,287,784,101.6,"90","M"
12,2021,113.8,144,326,156.6,"90","M"
13,2020,1105.6,665.8,861.6,105.8,"90","M"
13,2021,112.6,204.8,280.6,231.8,"90","M"
14,2020,1428.6,982.4,754.6,100,"90","M"
14,2021,64.6,244.4,294.6,208,"90","M"
15,2020,1051,891.8,605.4,100.8,"90","M"
15,2021,10,338.8,241.4,257.8,"90","M"
16,2020,563.8,584.4,511.6,102.8,"90","M"
16,2021,76.8,290.4,175.6,171.8,"90","M"
17,2020,386.8,341.4,347.2,85.8,"90","M"
17,2021,99.8,275.4,160.2,121.8,"90","M"
18,2020,208.4,76.4,228,94.2,"90","M"
18,2021,125.4,229.4,152,148.2,"90","M"
19,2020,88.8,132.2,169.2,44,"90","M"
19,2021,42.8,127.2,143.2,107,"90","M"
20,2020,-6.79999999999995,161.8,58.4,90,"90","M"
20,2021,37.2,114.8,57.4,71,"90","M"
21,2020,58.8,159.4,16,111.2,"90","M"
21,2021,17.8,84.4,64,99.2,"90","M"
22,2020,77,52.4,29.2,108,"90","M"
22,2021,71,87.4,117.2,48,"90","M"
23,2020,21,25.6,47.4,93.6,"90","M"
23,2021,137,46.6,106.4,96.6,"90","M"
24,2020,-44,57,2,84.4,"90","M"
24,2021,158,116,94,79.4,"90","M"
25,2020,-15.8,71.8,52,96.4,"90","M"
25,2021,78.2,56.8,265,89.4,"90","M"
26,2020,57.4,152.6,172.6,56.2,"90","M"
26,2021,63.4,13.6,192.6,33.2,"90","M"
27,2020,6.79999999999995,-59.6,150.8,87.6,"90","M"
27,2021,47.8,80.4,136.8,62.6,"90","M"
28,2020,68,76.6,46.4,34.6,"90","M"
28,2021,85,65.6,62.4,79.6,"90","M"
29,2020,42.2,-4.60000000000002,1.79999999999995,91.2,"90","M"
29,2021,174.2,125.4,117.8,56.2,"90","M"
30,2020,120.6,80.2,5.39999999999998,55.8,"90","M"
30,2021,144.6,118.2,136.4,53.8,"90","M"
31,2020,158,163.8,201.8,97,"90","M"
31,2021,224,203.8,NA,74,"90","M"
32,2020,144.4,197,95.2,97.6,"90","M"
32,2021,228.4,259,NA,36.6,"90","M"
33,2020,193.4,241.4,129.2,140.6,"90","M"
33,2021,282.4,184.4,NA,77.6,"90","M"
34,2020,147.4,111.6,140,132.4,"90","M"
34,2021,163.4,141.6,NA,75.4,"90","M"
35,2020,141.4,112,156.2,76.4,"90","M"
35,2021,171.4,174,NA,58.4,"90","M"
36,2020,97.4,94.2,154,69,"90","M"
36,2021,153.4,221.2,NA,43,"90","M"
37,2020,168.6,134.6,154,102.2,"90","M"
37,2021,107.6,49.6,NA,NA,"90","M"
38,2020,138.8,174,123.6,119.2,"90","M"
38,2021,26.8,NA,NA,NA,"90","M"
39,2020,195.4,84,81.2,84,"90","M"
40,2020,193,194.4,114.8,56.6,"90","M"
41,2020,204.8,128.6,89.6,154.6,"90","M"
42,2020,192.4,260.2,269,199.6,"90","M"
43,2020,222.2,376.2,297.2,287,"90","M"
44,2020,226.2,478.6,511.4,407.6,"90","M"
45,2020,332.6,587.8,555.4,494.8,"90","M"
46,2020,264,590.2,688,393,"90","M"
47,2020,211.4,539.2,575.8,425.4,"90","M"
48,2020,225.4,552.2,669,320.8,"90","M"
49,2020,131.2,456.2,570.6,231.4,"90","M"
50,2020,173,368.2,429.4,242.6,"90","M"
51,2020,105.4,323,325,182.4,"90","M"
52,2020,82.8,242.8,194.8,182.2,"90","M"
53,2020,183,527,350,296,"90","M"
1,2020,-140.8,-136.6,-444.6,248.8,"90","F"
1,2021,164.2,573.4,138.4,344.8,"90","F"
2,2020,-75.2,-80.4000000000001,-296,218.4,"90","F"
2,2021,274.8,446.6,60,310.4,"90","F"
3,2020,-89.5999999999999,-179,-223.6,177.6,"90","F"
3,2021,458.4,554,262.4,314.6,"90","F"
4,2020,-59.8,-125.6,-65,189.6,"90","F"
4,2021,316.2,456.4,239,190.6,"90","F"
5,2020,21.8,-62,26.8000000000002,167.2,"90","F"
5,2021,166.8,387,119.8,98.2,"90","F"
6,2020,-8.20000000000005,-76.8000000000002,-22.5999999999999,153.8,"90","F"
6,2021,17.8,322.2,-112.6,96.8,"90","F"
7,2020,-35.5999999999999,-140.6,94,228.8,"90","F"
7,2021,-76.5999999999999,239.4,102,119.8,"90","F"
8,2020,-131,-212.6,89,224.2,"90","F"
8,2021,-209,52.4000000000001,35,128.2,"90","F"
9,2020,-22.2,-177.2,88.1999999999998,217.4,"90","F"
9,2021,-147.2,-119.2,-73.8000000000002,196.4,"90","F"
10,2020,-85.4000000000001,-180.6,242.2,199,"90","F"
10,2021,-149.4,-56.5999999999999,54.1999999999998,154,"90","F"
11,2020,168.8,127.2,794.4,219.6,"90","F"
11,2021,-97.2,110.2,239.4,266.6,"90","F"
12,2020,679,462.6,1377,237.2,"90","F"
12,2021,-44,160.6,341,374.2,"90","F"
13,2020,1884.4,896.6,1793,191.8,"90","F"
13,2021,3.40000000000009,302.6,429,502.8,"90","F"
14,2020,2677,1686.2,1761.8,158.2,"90","F"
14,2021,5,305.2,248.8,487.2,"90","F"
15,2020,2329.6,1820,1624.4,169.6,"90","F"
15,2021,42.5999999999999,415,175.4,419.6,"90","F"
16,2020,1559.6,1403.2,1272.4,281.2,"90","F"
16,2021,47.5999999999999,398.2,257.4,386.2,"90","F"
17,2020,848.2,645.4,894.6,229.6,"90","F"
17,2021,59.2,344.4,209.6,314.6,"90","F"
18,2020,467.4,333.4,478.6,210.4,"90","F"
18,2021,180.4,387.4,43.5999999999999,260.4,"90","F"
19,2020,351.2,308.6,353.8,184.8,"90","F"
19,2021,83.2,207.6,87.8,299.8,"90","F"
20,2020,17.8,195.2,293.8,159.4,"90","F"
20,2021,74.8,241.2,166.8,214.4,"90","F"
21,2020,131.6,259.8,170.4,199.8,"90","F"
21,2021,55.5999999999999,205.8,100.4,148.8,"90","F"
22,2020,164.2,198.2,89.2,185.8,"90","F"
22,2021,109.2,240.2,189.2,152.8,"90","F"
23,2020,84.5999999999999,209.6,98.4000000000001,163.8,"90","F"
23,2021,199.6,204.6,132.4,210.8,"90","F"
24,2020,-25.2,216.4,-67.2,206.4,"90","F"
24,2021,316.8,188.4,60.8,201.4,"90","F"
25,2020,-21.8,175.2,109.2,239,"90","F"
25,2021,-16.8,-53.8,475.2,256,"90","F"
26,2020,161.6,312.4,324.4,182,"90","F"
26,2021,61.5999999999999,22.4000000000001,233.4,128,"90","F"
27,2020,109.6,-15.5999999999999,309.4,226.8,"90","F"
27,2021,86.5999999999999,50.4000000000001,126.4,196.8,"90","F"
28,2020,96.4000000000001,184,33.4000000000001,183.8,"90","F"
28,2021,36.4000000000001,148,-18.5999999999999,208.8,"90","F"
29,2020,102,47,-58.4000000000001,151.6,"90","F"
29,2021,241,383,194.6,142.6,"90","F"
30,2020,119.8,109,-64.8,115.6,"90","F"
30,2021,325.8,133,242.2,169.6,"90","F"
31,2020,323,261.8,335,248.6,"90","F"
31,2021,313,191.8,NA,119.6,"90","F"
32,2020,393,152.8,78.8000000000002,235,"90","F"
32,2021,315,402.8,NA,176,"90","F"
33,2020,264.4,425.2,367,235.6,"90","F"
33,2021,474.4,387.2,NA,146.6,"90","F"
34,2020,259.8,133.6,408.8,240.2,"90","F"
34,2021,420.8,192.6,NA,109.2,"90","F"
35,2020,239,134.8,287.2,158,"90","F"
35,2021,296,376.8,NA,122,"90","F"
36,2020,245.4,201.8,216.8,132.4,"90","F"
36,2021,292.4,461.8,NA,152.4,"90","F"
37,2020,296.6,310.8,325.4,219.2,"90","F"
37,2021,194.6,18.8,NA,NA,"90","F"
38,2020,316.2,432.2,289.6,263,"90","F"
38,2021,150.2,NA,NA,NA,"90","F"
39,2020,178.8,151.2,154,188,"90","F"
40,2020,141.6,381,221,189,"90","F"
41,2020,235.2,138.8,146.6,279.6,"90","F"
42,2020,246.2,263.6,280.8,321.6,"90","F"
43,2020,472.8,545,591.2,556.2,"90","F"
44,2020,333,788.6,690.4,705.2,"90","F"
45,2020,521.4,1064.4,970.4,905.8,"90","F"
46,2020,363.8,1059.6,1053.4,817.4,"90","F"
47,2020,308.2,917.8,1174.2,723.4,"90","F"
48,2020,255.2,855.2,1199.4,669.6,"90","F"
49,2020,322.8,796,1106.8,566,"90","F"
50,2020,206.4,762.4,897.8,428.8,"90","F"
51,2020,88.4000000000001,593.2,793.6,393.8,"90","F"
52,2020,-1.79999999999995,444.2,361.4,421.8,"90","F"
53,2020,341,915,835,565,"90","F"
